"" "" "" "" "" "" "" "" "foldChange"
"LINC01002" 29.696250124272 0 28.1718033644088 0 0 0.159657142857143 0 0.115018867924528 -1.21276595744681
"PPFIBP2" 32.7522128152238 0 13.9030256849597 0 0 0.520965197215777 0 0.232228571428571 0.824561403508771
"NOLC1" 8.97909651158216 0 57.4374778760541 0 -9.86842105263158e-06 0.488797250859107 0 0.260076555023923 0.824561403508772
"TNFAIP3" 22.4934971490696 0 57.3655104747469 0 -4.65116279069767e-05 0 0 0.156307692307692 -1.21276595744681
"ADORA2A" 21.8423165787455 0 26.389186173691 0 -5.26315789473684e-05 0 0 0.14443137254902 -1.21276595744681
"ZNF28" 29.6981332047017 0 54.1096000371086 0 -5.40540540540541e-05 0.520965197215777 0 0.344264462809917 0.824561403508772
"IFITM3" 20.3610278246623 0 31.6440230041965 0 -5.55555555555556e-05 0.148321167883212 0 0.14443137254902 -1.21276595744681
"PLK3" 46.1790440604696 0 27.7844519263131 0 -5.71428571428571e-05 0.429240310077519 0 0.155737226277372 -1.21276595744681
"KLHL42" 11.2738521877322 0 31.8532761680384 0 -6.25e-05 0.40225306122449 0 0.238815217391304 0.824561403508772
"SLAMF7" 20.334611086401 0 42.9713799987761 0 -8.20513851473604e-05 0.602854771784232 0 0.198782608695652 -1.21276595744681
"SLC7A5" 14.21917947409 0 47.9570636679306 0 -1e-04 0.209754838709677 0 0.156307692307692 -1.21276595744681
"LPCAT1" 11.2983810119952 0 50.6393781033345 0 -0.000106685633001422 0 0 0.116590163934426 -1.21276595744681
"PARN" 12.3091120993671 0 31.4561864475925 0 -0.000108108108108108 0.337038461538462 0 0.2 0.824561403508772
"PREPL" 25.9304683432619 0 56.2334529752392 0 0.00200002409436634 0.301625 0 0.198782608695652 0.82456140350877
"FAM65B" 19.9189113085426 0 48.8760734624838 0 0 0.00861016949152542 0 0.131703703703704 -1.21276595744681
"GNLY" 31.2698799989202 0 28.4489251155427 0 0.0218993739596316 0.527191111111111 0 0.242842377260982 -1.21276595744681
"MAP3K8" 11.374460670982 0 34.394968724429 0 0.000337821297429621 0.567764705882353 0 0.275505720823799 -1.21276595744681
"ATP1B1" 43.3090933567712 0 6.40050123339037 0 0.000158730158730159 0.268941176470588 0 0.116590163934426 0.824561403508772
"MIOS" 14.1230810480759 0.0021991341991342 44.2975807033689 0 0 0.516141025641026 0 0.198782608695652 0.824561403508775
"SULT1B1" 16.1125183243796 0 56.8851015034084 0 0.000159390159390159 0.403532258064516 0 0.207818181818182 -1.21276595744681
"ZCCHC6" 7.19180185698778 0 50.8146408742254 0 0.000111111111111111 0.520965197215777 0 0.198782608695652 -1.21276595744682
"CLEC4E" 11.3209688990576 0 24.3789578719275 0 0.000181818181818182 0.0586153846153846 0 0 -1.21276595744681
"IFITM1" 12.0968071471673 0 22.1243044588381 0 0.00045959595959596 0.0586153846153846 0 0 -1.2127659574468
"CLEC2D" 24.0947076429272 0 18.3004847654666 0 0.00236239472069527 0.520965197215777 0 0.232228571428571 -1.21276595744681
"POLR2M" 8.18505303402014 0 42.0380897071088 0 0.00235295041519934 0.526599542334096 0 0.272728110599078 0.824561403508773
"MRPS33" 44.2018086087623 0 26.4380589924818 0 0.000116760037348273 0.119269565217391 0 0.214073578595318 0.824561403508771
"BRAF" 5.31380394526297 0 40.3051883693161 0 4.65116279069767e-05 0.44165671641791 0 0.20831654676259 -1.21276595744681
"CDC40" 31.9268865506838 0 28.096004739977 0 -4.77042337507454e-06 0.488797250859107 0 0.246817480719794 0.824561403508774
"RNF19B" 13.1318653340189 0 34.5570236859592 0 0.000276705276705277 0.520965197215777 0 0.115018867924528 -1.21276595744681
"FAM162A" 2.54542117856258 0 21.7638176570075 0 0.000176470588235294 0.00861016949152542 0 0.209176470588235 0.824561403508773
"ZFP69B" 10.3772926652067 0.0824340770791075 42.3100039952551 0.12390243902439 0.000105263157894737 0.279251461988304 0 0.466919132149901 0.824561403508773
"SLC25A20" 6.77147429388714 0 26.2422711328794 0 0.000310747810747811 0.0586153846153846 0 0.257735294117647 0.824561403508773
"FPR2" 12.2397126217187 0 37.9203382413974 0 0.000181045751633987 0 0 0.115018867924528 -1.21276595744681
"LCP2" 9.98449015598293 0 27.3262373915083 0 0 0 0 0 -1.21276595744681
"TMEM88" 16.2453917018326 0 18.5045960438148 0 4.76190476190476e-05 0.502833898305085 0 0.116590163934426 -1.21276595744681
"C11orf31" 10.9903473740574 0 5.19718152109189 0 0 0.520965197215777 0 0.155737226277372 0.824561403508771
"ETV5" 9.78545991025848 0.769514792899408 24.9123907041769 0.836646942800789 0 0.640702040816327 0 0.388650602409639 -1.21276595744683
"SMCHD1" 21.0940651414406 0 38.8430858354182 0 -0.000102564102564103 0.144059701492537 0 0.115018867924528 -1.21276595744681
"NINJ1" 13.1211464098022 0 28.3844428894266 0 0 0.00861016949152542 0 0.120952380952381 -1.21276595744681
"SPACA6P" 31.7559970234313 0 25.2461071563904 0 0 0.520965197215777 0 0.268377358490566 -1.21276595744681
"PTP4A3" 8.21504515710747 0 29.7330057498723 0 -0.000105923344947735 0.433753846153846 0 0.206314176245211 -1.21276595744681
"LINC01000" 11.2826080094251 0 50.7731320073872 0 0.000770999963677309 0.520965197215777 0 0.116590163934426 -1.21276595744681
"HLA-DMB" 19.4093941028449 0 23.9341714935311 0 0.00111315526578684 0 0 0.0441739130434783 0.824561403508769
"RNF175" 11.1292055544798 0 17.8908549649822 0 0.000445040574072832 0.520965197215777 0 0.137458823529412 -1.21276595744681
"SCGB1A1" 2.44779373358749 0 29.6703279149279 0 0.000444929396662388 0.520965197215777 0 0.240991913746631 0.824561403508771
"N4BP1" 11.6869545087613 0 25.1756959040103 0 0.00044904214559387 0.520965197215777 0 0.115018867924528 -1.21276595744681
"LINC01136" 8.01388941641946 0 6.11789313104437 0 0.000479674796747967 0.520965197215777 0 0.241198938992042 -1.21276595744681
"ARHGAP26" 28.2031589834284 0 25.5096181893355 0 0.000453345673933909 0.748896825396825 0 0.180355029585799 -1.2127659574468
"MYH10" 1.97445144517974 0 47.1996143706012 0 0 0.244475 0 0.242842377260982 -1.21276595744681
"OR2A7" 43.3629574571297 0 57.0145100134391 0 0.000613510520487265 0.526599542334096 0 0.198782608695652 0.82456140350877
"ZNF570" 4.31707580900934 0.00866524520255864 27.5999138284076 0.00868376068376068 0.00156989296288022 0.559334736842105 0 0.383822222222222 0.824561403508771
"IFITM2" 13.1536212463669 0 21.1910549336792 0 0.000153846153846154 0 0 0.116590163934426 -1.2127659574468
"TBPL1" 27.7186815502533 0.00436051502145923 11.735540589203 0.00436989247311828 -5.84795321637427e-06 0.545829787234043 0 0.275505720823799 0.824561403508775
"CD300LF" 11.9211822101458 0 47.1745524117847 0 0.000106685633001422 0.398842975206612 0 0.179473053892216 0.824561403508765
"ETFA" 10.7699838397009 0 22.4355624875945 0 5.87301587301587e-05 0.554181818181818 0 0.108857142857143 0.824561403508773
"CXCR1" 6.86784563941713 0 45.0116793938196 0 0 0.0586153846153846 0 0.131703703703704 -1.21276595744681
"FTSJ2" 30.2429965078422 0 19.9213015058405 0 0 0.0627865168539326 0 0.192145077720207 0.824561403508772
"PHF19" 24.3582307796423 0.0252946058091286 29.8491693321314 0.0010995670995671 5.89936379410064e-05 0.520965197215777 0 0.297069565217391 -1.2127659574468
"CYB5D1" 7.805182195244 0 46.0143720869157 0 -0.000317770034843206 0.191324675324675 0 0.234461538461538 -1.21276595744681
"RLF" 29.4385769324869 0 27.5880412423302 0 -9.32400932400933e-05 0.302694300518135 0 0.197694581280788 -1.21276595744681
"LIPA" 8.50042129272351 0 18.0860539118196 0 0.00626142185073394 0.824623274161736 0 0.191497382198953 0.824561403508772
"FAM135A" 9.70544437314705 0 50.1875205156448 0 0 0.446593406593407 0 0.297069565217391 0.82456140350877
"ANTXR2" 25.3467258418149 0 23.6154915968232 0 0.000938349077822762 0.348342857142857 0 0.131703703703704 -1.21276595744681
"KCNJ15" 25.5004633641963 0 55.3477765532461 0 0.000659176788124157 0.0586153846153846 0 0.08128 -1.21276595744681
"MRPL57" 11.6949718128055 0 48.6324893773678 0 0.000311468892864242 0.28353488372093 0 0.152 0.824561403508772
"LIMK2" 7.75005983645275 0 33.1075592428472 0 0.000250980392156863 0 0 0.131703703703704 -1.21276595744681
"SORD" 22.5963900565389 0 46.1620269829763 0 -5.26315789473684e-05 0.520965197215777 0 0.20831654676259 0.824561403508769
"LOC388210" 15.3119360358827 0 43.1330245199222 0 5.40540540540541e-05 0.303752577319588 0 0.168211920529801 -1.21276595744681
"NLRP2" 38.2629312224459 0 19.2714206206355 0 -0.000122158337019018 0.520965197215777 0 0.260076555023923 0.824561403508772
"CD177" 4.02363354853134 0 10.9200867286137 0 5.26315789473684e-05 0.44165671641791 0 0.308273504273504 -1.21276595744681
"LINC01093" 24.277348449395 0 44.6477179238089 0 0.00200129667804086 0.682817813765182 0 0.198782608695652 -1.21276595744681
