"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"KIF21B",0.181881420315011,0.00510552763819095,0.126021498109403,0.00510552763819095,0.415448797092374,0.00474766355140187,0.0330808510558035,0.00510552763819095,2.20375403431289,0.00474766355140187,17.8466858746689,0.00490821256038647,2.77249521572622e-06,0.999936758893281,-0.000117647058823529,0.559370786516854,0,0.0879907621247113,0,0.0655483870967742,0.041840410430866,0.0903111111111111,0.366456080347263,0.00549189189189189,0.283717231135537,0.0703384615384615
"UTRN",4.28003447806585,0,0.181108718569343,0,0.999662639120221,0,18.3186951334324,0,0.312128418549346,0,32.1585991432622,0,3.06261358599513e-05,0.999936758893281,0.000574000878348704,0.340178571428571,0,0.0812249322493225,0,0.0637095709570957,0.0413662887298916,0.0814716981132076,0.065050275894561,0,4.5746320913375,0.0260512820512821
"TRGV9",0.126663533554332,0.621382932166302,4.27585451794601,0.623353711790393,0.999913501707914,0.54287414187643,0.0160436507324611,0.621382932166302,12.3322575165619,0.54287414187643,0.444947468818772,0.607149122807017,5.84274421613943e-06,0.999936758893281,-0.000111111111111111,0.559370786516854,0,0.0812249322493225,0,0.0637095709570957,0.0401651226413134,0.0814716981132076,0.189844400428642,0.591910714285714,2.46679774225193,0.92075
"GTF2H2B",5.15741077325426,0,5.89354455316943,0,0.776076359768748,0,26.5988858840791,0,14.5543570579242,0,13.7158170590542,0,8.26675780424588e-05,0.999936758893281,0.000822795625427204,0.453813333333333,0,0.0812249322493225,0,0.0637095709570957,0.0326072223975904,0.0849745454545455,0.35531536084037,0,1.53026539928308,0.174313725490196
"C21orf91-OT1",5.93065940496146,0.124797687861272,5.12899358079279,0.121093023255814,0.986527106736722,0.0786377708978328,35.1727209776578,0.124797687861272,1.51070154577883,0.0786377708978328,13.5856206341787,0.119358166189112,0.000128576243434538,0.999936758893281,0.000360060229625447,0.453813333333333,0,0.103957805907173,0,0.0739913043478261,0.0225813891962892,0.132567849686848,0.0870404582937978,0.127,2.27869129032787,0.868325581395349
"TRAPPC12",1.51494133810079,0,1.51046044265253,0,0.841115162956732,0,2.29504725788661,0,2.01826057414643,0,0.701739106804681,0,0.000117350863940096,0.999936758893281,-0.000125,0.453813333333333,0,0.0812249322493225,0,0.0637095709570957,0.01459480957008,0.080379746835443,0.37074103814013,0,2.7818230780539,0
"ARHGAP1",5.8518581506866,0,3.47298775072478,0,0.999829549118254,0,34.2442438157572,0,6.04280618311534,0,0.632962494479118,0,7.46239265732542e-07,0.999936758893281,-1.76470588235294e-05,0.585694117647059,0,0.0812249322493225,0,0.0637095709570957,0.0115547353078105,0.0915581395348837,0.0951709960946922,0,0.221644319024962,0.430695652173913
"XRCC5",3.48404826008921,0.016655737704918,5.85648801934862,0.0167933884297521,0.737331446830509,0.00474766355140187,12.1385922786307,0.016655737704918,13.3618990997112,0.00474766355140187,17.1707827298191,0.00911210762331839,6.1825188440881e-07,0.999936758893281,-9.52380952380952e-05,0.645635467980296,0,0.0812249322493225,0,0.0637095709570957,0,0.0763660130718954,0.265078104450679,0.0347680608365019,1.94605588885733,0.63809756097561
"CD207",1.25057566956959,0.0867317073170732,1.24550963393767,0.0939030303030303,0.558233754644009,0.223841688654354,1.56393950531944,0.0867317073170732,1.28444029216919,0.223841688654354,11.9383729602562,0.0752592592592593,1.24767491130327e-05,0.999936758893281,-0.000321637426900585,0.114549019607843,0,0.0812249322493225,0,0.0637095709570957,0,0.0903111111111111,0.180273643298432,0.107521472392638,1.7161078711228,0.299012658227848
"TIPRL",5.41914592888745,0.00510552763819095,5.39500829495404,0.00510552763819095,0.999941019862335,0.00268783068783069,29.3671425985774,0.00510552763819095,0.611771700356718,0.00268783068783069,28.1815629752769,0.00490821256038647,3.33390349358136e-05,0.999936758893281,-9.52380952380952e-05,0.473717791411043,0,0.0842475247524753,0,0.0655483870967742,0,0.087034965034965,0.120992607914253,0.00967619047619048,3.76593383459108,0.226252100840336
"DUSP4",0.210332609069638,0.0149411764705882,0.773387161614511,0.0150042194092827,0.999303988144987,0.0127,0.0442398064380433,0.0149411764705882,11.0236113470358,0.0127,1.6493248092039,0.0144552845528455,0.000108323615689376,0.999936758893281,0,0.710975717439294,0,0.0812249322493225,0,0.0637095709570957,0,0.0746013986013986,0.483662765943478,0.0139178082191781,1.25545187525557,0.653576119402985
"ATP2A3",0.763957581554395,0.00268783068783069,0.209812464568143,0.00271657754010695,0.119585813011156,0.00474766355140187,0.583631186414433,0.00268783068783069,11.0236113470358,0.00474766355140187,0.0345634139777808,0.00263212435233161,1.58381396919342e-05,0.999936758893281,0.000281526657485737,0.776111111111111,0,0.0812249322493225,0,0.0637095709570957,0,0.0686486486486487,0.275620293525194,0.00549189189189189,1.99774445153854,0.160950495049505
"HAUS1",3.50646080421735,0,0.760316710502354,0,0.0441992769536868,0,12.2952673715126,0,0.0254798709019875,0,0.013585914191108,0,4.85299250255777e-06,0.999936758893281,-0.000105263157894737,0.453813333333333,0,0.0812249322493225,0,0.063854748603352,0,0.0872852233676976,0.196222971111242,0,2.3448982643301,0.263407407407407
"MEIS3P1",3.72343183282165,0.11140350877193,3.51057781764684,0.111730205278592,0.999997089700158,0.198310160427807,13.8639446136696,0.11140350877193,0.00407677934431796,0.198310160427807,0.427621371964993,0.0944070796460177,3.50782559949737e-05,0.999936758893281,-0.000261904761904762,0.7802194092827,0,0.0905914221218962,0,0.0715973154362416,0,0.106762124711316,0.339925559418821,0.144933717579251,3.19856372772816,0.952763485477178
"SCOC",0.843708782152894,0,3.72292787017931,0,0.999999721377013,0,0.711844509081909,0,19.691863427892,0,1.24451968803163,0,6.03068893796093e-05,0.999936758893281,-9.09090909090909e-05,0,0,0.0812249322493225,0,0.0637095709570957,0,0.0547076923076923,0.20320641999786,0,1.33693808430936,0.400676056338028
