"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"FLVCR1",0.0064478202554479,0.675,1.84262871079087,0.677,0.998356714595449,0.524,4.15743860407993e-05,0.675,0.10191948360795,0.524,1.52353141154767,0.669,8.5682203588358e-05,0.535,0.00110828157349896,0.994,0,0.065,0,0.053,0,0.085,0.191109884335063,0.714,1.07895860404855,0.157
"MMP10",5.22653007989784,0.047,5.20800084726054,0.051,0.99993413065778,0.315,27.3166166760769,0.047,0.159249193137421,0.315,26.7404900799156,0.047,1.7147709675327e-07,0.763,0.000761904761904762,0.509,0,0.025,0,0.013,0,0.042,0.343439882163487,0.066,0.277935420988486,0.367
"MMP12",6.44810121374118,0.071,0.00642735751661232,0.072,0.999999273738965,0.183,41.5780092626505,0.071,12.8991846441311,0.183,14.8025020430979,0.068,6.73033518284254e-05,0.66,0.000463636363636364,0.294,0,0.043,0,0.032,0,0.069,0.442459377532903,0.085,0.986639623415318,0.183
"SIAH2",1.85313543119604,0.255,0.875918741757177,0.255,0.999997817148745,0.199,3.43411092635413,0.255,9.58960421267199,0.199,26.0774905605382,0.246,1.92831102803009e-05,0.975,0.00029156010230179,0.281,0,0.058,0,0.043,0,0.076,0.123155033907891,0.232,1.71425191143569,0.681
"FCGR1B",5.19801346134616,0.012,6.43178349331233,0.012,0.998625202926898,0.013,27.0193439443359,0.012,20.2626125360965,0.013,11.4922757363073,0.007,2.20429706101944e-05,0.144,0.000166666666666667,0.704,0,0.049,0,0.035,0,0.033,0.0516493489683492,0.025,3.81018896619213,0.001
"TLR1",3.65488948071005,0.693,1.88879414665519,0.695,0.97789084500467,0.707,13.358217116205,0.693,5.21037880074741,0.707,10.1644854964153,0.68,5.74944098600661e-09,0.739,1.76470588235294e-05,0.155,0,0.027,0,0.022,0,0.038,0.443136733090029,0.691,1.46832300217256,0.132
"IFI16",4.16418038505614,0.631,5.17098936816303,0.634,0.548733723145171,0.71,17.3403982792863,0.631,21.7251571258706,0.71,12.5869684211337,0.619,2.4352137980596e-05,0.861,0,0.598,0,0.038,0,0.036,0,0.055,0.427448275233953,0.666,0.744584913977164,0.748
"NR4A1",5.3435015410503,0.016,5.36299173131519,0.016,0.24440625990436,0.022,28.5530087192069,0.016,10.1410523186683,0.022,6.07002543110328,0.011,8.47422708592659e-05,0.556,9.52380952380952e-05,0.506,0,0.071,0,0.057,0,0.08,0.418743648330565,0.021,2.15703608874257,0.125
"GPR42",0.878775645807164,0.001,4.15310395397332,0.002,0.989364546492115,0.001,0.772246635663795,0.001,0.0163071173772718,0.001,3.80583938096985e-05,0,9.90814764486355e-06,0.795,0.00194993471821847,0.127,0,0.059,0,0.041,0,0.024,0.000749744797222995,0.001,1.49780656560702,0.63
"RNA45S5",1.90989116265102,0.066,3.64695898177878,0.069,0.0945416683522093,0.106,3.64768425317247,0.066,6.44156616273144,0.106,18.3191320071828,0.058,2.46591830648597e-05,0.996,1e-04,0.532,0,0.021,0,0.017,0,0.037,0.204174593084267,0.074,0.489174146654731,0.806
"CD1B",4.0288060718615,0.209,4.01276386741066,0.21,0.939291727099775,0.386,16.2312783646681,0.209,3.54781722439273,0.386,2.61825198042181,0.206,2.23267694128467e-06,0.945,0,0.144,0,0.043,0,0.033,0,0.062,0.405370244396126,0.2,0.62014339951746,0.95
"RBM47",4.92977220865657,0.97,4.90597777806405,0.97,0.93266117198873,0.977,24.3026540292427,0.97,2.44708680142687,0.977,0.486784564146524,0.968,5.01730474955491e-05,0.823,0,0.382,0,0.012,0,0.012,0,0.022,0.0968733241723114,0.967,0.388474552255848,0.518
"KMT2A",3.38058335329117,0.18,3.3686734873089,0.182,0.879789402096541,0.339,11.4283438085494,0.18,3.36971292678784,0.339,3.93097678212457,0.173,3.70985580189184e-06,0.673,0.000380952380952381,0.373,0,0.048,0,0.041,0,0.071,0.40670021371519,0.213,1.70873712737829,0.554
"CD24",3.97233253974158,0.653,3.96397423628425,0.654,0.999936270387337,0.846,15.7794258062897,0.653,15.0456089689146,0.846,1.09179743803414,0.65,5.35340900369558e-05,0.57,0,0.532,0,0.058,0,0.044,0,0.076,0.207940819362348,0.634,1.21870519783546,0.156
"CASP4",5.02308643540269,0.146,4.99535182009557,0.15,0.939653854529252,0.047,25.2313973375265,0.146,3.54781722439273,0.047,20.3839212506037,0.128,0.000108223259566099,0.555,0.00470089773375545,0.18,0,0.008,0,0.009,0,0.012,0.0906907408173875,0.184,0.231863155580553,0.014
"TPSAB1",0.67963756368888,0.015,0.680368164862527,0.015,0.845821065785611,0.012,0.461907217976956,0.015,0.539154068286053,0.012,23.027602377884,0.013,1.42256466873679e-05,0.804,-0.000195238095238095,0.409,0,0.035,0,0.029,0,0.038,0.272644965136147,0.025,2.27864898977477,0.304
"DNASE1L3",2.46128205054229,0.006,2.45069768954963,0.006,0.529396726551997,0.008,6.05790933232166,0.006,2.06386954306098,0.008,25.0325091347455,0.006,3.2738802425335e-05,0.579,0.00087012987012987,0.133,0,0.023,0,0.019,0,0.021,0.599031324244704,0.008,2.15083694133119,0.119
"EPN2-AS1",0.996907531688689,0.027,1.94138505961093,0.027,0.946042933683646,0.049,0.993824626737631,0.027,3.73050789875998,0.049,2.87643532429571,0.024,4.0642134082449e-05,0.658,0,0.005,0,0.068,0,0.058,0,0.091,0.0786166280388678,0.019,2.22578005389474,0.106
"GIMAP4",1.94477222924876,0.251,1.00218321591445,0.257,0.00631729907820788,0.08,3.78213902365718,0.251,0.000254798709019872,0.08,22.7088717051304,0.248,0.000106547547342912,0.687,0,0.625,0,0.07,0,0.057,0,0.1,0.20604745879154,0.339,0.322693887043375,0.153
"TLR8",1.64239893204977,0.037,1.64294864141769,0.035,0.999990442387175,0.028,2.69747425199823,0.037,17.8932393409207,0.028,3.35403132272594,0.026,5.89894969647067e-07,0.972,9.09090909090909e-05,0.623,0,0.066,0,0.053,0,0.076,0.359866573386866,0.075,1.0959383255197,0.388
"F13A1",3.148704075339,0.075,4.88901889276517,0.078,0.999990442387175,0.055,9.91433735405642,0.075,7.27730592831663,0.055,2.21159861893207,0.075,1.9680597278162e-05,0.975,0,0.752,0,0.027,0,0.019,0,0.032,0.0148563474257212,0.053,2.84754127895371,0.863
"PJA2",4.92351273138343,0.342,1.60666544114497,0.345,0.925026789050926,0.479,24.2409776160947,0.342,17.8932393409207,0.479,0.998103113322053,0.321,1.69053227405907e-05,0.746,0,0.26,0,0.021,0,0.017,0,0.023,0.113150468014746,0.403,3.84088827583872,0.226
"UGT2B28",4.5764704621522,0.084,3.13779762567072,0.089,0.999999999019509,0.079,20.9440818909515,0.084,3.1961950059453,0.082,13.4489957754753,0.073,1.04710947827877e-06,0.934,-1.83150183150183e-05,0.248,0,0.067,0,0.051,0,0.038,0.0899058010306537,0.122,1.78148723312647,0.511
"FCGR1A",0.628692685031473,0.107,0.631475896663144,0.107,0.999997596127408,0.047,0.39525449221209,0.107,30.3274163410905,0.047,10.4079071651252,0.092,1.60785249427291e-05,0.358,-0.000171428571428571,0.531,0,0.04,0,0.035,0,0.046,0.0910309160077722,0.139,1.14720212267659,0.038
"S100A8",1.61075600463725,0.902,4.54647806260032,0.902,0.999883392192258,0.969,2.59453490647496,0.902,19.9762187871581,0.969,1.78256947966467,0.898,8.27326071917068e-05,0.555,0.00138724464614221,0.483,0,0.022,0,0.014,0,0.038,0.390408740509905,0.899,1.05683398003762,0.013
"RRN3P2",1.35720150292248,0.512,1.35060915036947,0.512,0.999998371307073,0.556,1.84199591953503,0.512,14.0712587056226,0.556,3.83836129997855,0.51,2.74701668767832e-05,0.873,0.00118744588744589,0.641,0,0.1,0,0.071,0,0.119,0.480343900614847,0.525,0.562816625509144,0.9
"NFKBID",0.780072009191639,0,0.780782628723323,0,0.899855901467889,0,0.608512339524281,0,20.8415152029896,0,27.3422908982772,0,9.33898282496504e-05,0.627,0.000597716293368467,0.01,0,0.016,0,0.012,0,0.005,0.326211680910722,0.001,3.35559022324997,0.007
"TRIM22",4.24093442692594,0.092,4.22897551179997,0.095,0.879789402096541,0.171,17.9855248134856,0.092,2.72946747069815,0.172,7.04699231831456,0.073,6.39273199708126e-08,0.91,0.000442460317460317,0.633,0,0.059,0,0.049,0,0.059,0.12928356793456,0.076,0.0362394902590332,0.309
"HSD17B11",1.48127935696932,0.753,1.47179344407015,0.753,0.999919810040805,0.774,2.19418853338345,0.753,2.44708680142687,0.774,24.4669918953815,0.744,0.000160041902297203,0.38,0.000310526315789474,0.478,0,0.055,0,0.052,0,0.06,0.258499955549261,0.741,4.38536376755266,0.003
"UBE2D1",0.84091248080904,0.167,0.836667207903446,0.162,0.999483175842549,0.082,0.707133800380413,0.167,11.5599626295227,0.082,0.684536103828963,0.15,9.79042915772209e-05,0.765,0.000105263157894737,0.392,0,0.02,0,0.019,0,0.034,0.275292554061074,0.159,0.660276404732088,0.286
"CD1A",3.71651943455075,0.086,3.70402234193672,0.086,0.99351658162332,0.176,13.8125167073934,0.086,14.5543570579242,0.178,4.00869626850905,0.085,8.41507381613094e-05,0.438,1e-04,0.549,0,0.051,0,0.041,0,0.075,0.456562531090618,0.086,0.196279686221879,0.262
"MNDA",1.95382613992628,0.586,4.25356959017315,0.587,0.815972431451313,0.427,3.81743658505921,0.586,1.79785969084423,0.427,17.143486013589,0.569,2.58355678634936e-05,0.657,9.91906644080557e-05,0.383,0,0.041,0,0.031,0,0.062,0.220532779045293,0.571,0.689202329994479,0.027
"DIDO1",4.263810350302,0.484,1.94701025680283,0.489,0.987142104668653,0.983,18.1800787033424,0.484,6.12153898420248,0.983,0.666789952247622,0.481,4.99958730276049e-05,0.968,-0.000173913043478261,0.367,0,0.057,0,0.041,0,0.08,0.419880122851785,0.498,1.42071050508057,0.467
"SLA",2.10208127737816,0.008,2.66290090866408,0.008,0.967654455593575,0.013,4.41874569670378,0.008,4.57516561916086,0.013,14.8201664220241,0.007,0.000110426415237247,0.743,0.00098982683982684,0.248,0,0.029,0,0.025,0,0.033,0.0716102980177216,0.026,0.300335547060692,0.183
"CTNS",4.1954581410354,0.271,2.08023692237289,0.272,0.646841611955099,0.261,17.6018690131802,0.271,0.886954306098183,0.261,4.45565183655258,0.258,0.000533250549334953,0.713,0.000367965367965368,0.357,0,0.059,0,0.052,0,0.074,0.146887016930321,0.321,0.935586609309675,0.176
"MAPK14",1.78167633269728,0.018,2.68109236452872,0.018,0.999874482112975,0.011,3.17437055449362,0.018,13.9517581110922,0.011,7.397151186879,0.009,2.37538014976215e-05,0.633,0.000282194616977226,0.006,0,0.106,0,0.084,0,0.062,0.179386896955443,0.046,4.30383578421342,0.613
"NR4A3",2.66483626867019,0.243,1.77234969058358,0.244,0.999587135013156,0.175,7.10135233882006,0.243,11.9982164090369,0.178,0.43254270502003,0.241,5.23622111438435e-09,0.831,0.000111111111111111,0.48,0,0.062,0,0.041,0,0.071,0.490849367185161,0.268,2.70314681064832,0.379
"MORC3",5.45939295105541,0.808,5.42897986750844,0.808,0.979744132743759,0.818,29.8049713940335,0.808,5.35714285714286,0.818,19.646503235585,0.801,1.36287803257943e-05,0.838,7.69230769230769e-05,0.277,0,0.054,0,0.038,0,0.064,0.389154044031821,0.801,2.22881756152816,0.866
"MSL2",2.7014371990632,0.113,4.16503672167586,0.113,0.586047728500467,0.138,7.29776294048244,0.113,0.68897570918974,0.139,15.6715388798626,0.106,2.47314030672003e-05,0.973,0,0.503,0,0.09,0,0.075,0,0.129,0.363104499408427,0.124,1.52649315791808,0.641
"IFIT3",4.9995205444074,0.898,3.65367185827541,0.9,0.883594194722839,0.857,24.9952056739517,0.898,2.49728214710379,0.857,0.413933132742228,0.892,2.3815993281123e-05,0.692,0,0.174,0,0.045,0,0.035,0,0.061,0.416859916050701,0.905,0.081748029891869,0.027
"PALLD",3.67165541452885,0.502,4.98133291531575,0.503,0.999953371143474,0.446,13.481053483039,0.502,0.330219126889757,0.446,4.67630344545661,0.496,1.81996202806381e-05,0.902,0,0.49,0,0.05,0,0.034,0,0.08,0.603491333998274,0.51,1.41359541883469,0.553
"SNX18",4.28390602033546,0.05,4.28226420091067,0.05,0.999996484552734,0.045,18.3518507910664,0.05,15.5450144385935,0.045,16.9229725736279,0.046,1.36256551813592e-05,0.924,0,0.356,0,0.041,0,0.029,0,0.05,0.374272612172414,0.047,1.97441716356698,0.582
"CYSLTR2",0.994497648984731,0.296,4.47805798332257,0.301,0.426308357285025,0.583,0.989025573836154,0.296,11.6687616782742,0.583,27.8970748910401,0.289,7.7174406261299e-05,0.577,0.00314978354978355,0.516,0,0.065,0,0.045,0,0.09,0.226587130727642,0.351,0.948224681083291,0.316
"PSMB9",2.42427117757699,0.223,2.41125959642715,0.225,0.999496432183646,0.236,5.8770907424305,0.223,19.4095464582979,0.236,17.8643586570989,0.208,2.96465963543177e-08,0.985,0.000462889767237593,0.133,0,0.036,0,0.03,0,0.058,0.433735494449707,0.265,1.77468080682409,0.271
"PARP9",2.19837047489706,0.685,2.18711708675115,0.685,0.999999979227598,0.701,4.83283274489913,0.685,26.5828945133345,0.701,6.48779900761269,0.676,4.67605767149542e-05,0.705,0.000392344497607655,0.485,0,0.049,0,0.049,0,0.064,0.389269577861028,0.69,0.562192116657733,0.687
"NUB1",2.18913879207735,0.058,0.988820861730163,0.064,0.999832180952894,0.284,4.79232865097788,0.058,13.4788517071513,0.284,17.1586358180809,0.055,1.08274343176623e-05,0.772,0.000321637426900585,0.014,0,0.039,0,0.03,0,0.054,0.110543901861329,0.046,1.40633271579768,0.907
"SBF2",4.05583813631573,0.632,2.19055134644489,0.634,0.990344105412593,0.668,16.449822987993,0.632,6.72827841005606,0.668,0.981403387233445,0.626,0.000458875341139761,0.821,0.00019047619047619,0.833,0,0.057,0,0.045,0,0.068,0.204789080963713,0.624,1.93506308065073,0.503
"CLIC4",4.49121204059058,0.123,4.04482300247726,0.124,0.960412960428309,0.264,20.1709855935458,0.123,4.24010531679973,0.264,3.6503919222731,0.105,4.39659186311842e-05,0.913,0,0.055,0,0.053,0,0.043,0,0.021,0.101919635682082,0.139,0.389684141279865,0.868
"POLR2J4",2.94958167913723,0.939,2.93222316469077,0.94,0.999973472428681,0.87,8.70003208190201,0.939,16.3094105656531,0.87,13.0617648853136,0.938,1.36679099273018e-05,0.952,0,0.576,0,0.082,0,0.065,0,0.107,0.351478811106378,0.939,0.271452705150282,0.693
"S100A9",5.0446585211216,0.308,1.84966290166078,0.309,0.999941019862335,0.316,25.4485795947247,0.308,15.0456089689146,0.316,17.4573620294168,0.293,2.00356616836476e-06,0.725,-0.000166666666666667,0.44,0,0.034,0,0.031,0,0.043,0.220561987697801,0.323,0.700403166919086,0.122
"TLR4",2.52879054623687,0.218,5.03829890851133,0.221,0.992824877614762,0.121,6.39478162673696,0.218,7.10608119585527,0.121,0.822382107955065,0.191,0.000111368409980491,0.647,-0.000511904761904762,0.173,0,0.037,0,0.028,0,0.06,0.398857500812827,0.222,0.427732905323221,0.128
"STARD4",1.86061761355131,0.979,2.51439512257536,0.979,0.941848746199106,0.541,3.4618979038574,0.979,3.60820451843044,0.541,6.78946736963168,0.979,2.81360965149898e-05,0.597,0.000866670464038885,0.356,0,0.04,0,0.028,0,0.064,0.266732736666976,0.98,0.811833805923999,0.135
"FHL3",2.61476360254946,0.014,2.59723763630342,0.015,0.00631729907820866,0.014,6.83698869721744,0.014,0.000254798709019872,0.014,4.09834998489728,0.011,2.22841015329831e-05,0.746,0.000405263157894737,0.266,0,0.048,0,0.037,0,0.038,0.309325651617383,0.042,2.82516568392163,0.441
"TANC2",0.624592452010416,0.004,4.24044794654267,0.004,0.999995352311871,0.001,0.390115731108391,0.004,19.1292678783761,0.001,8.99291554846365,0.002,3.02313871224557e-05,0.719,9.52380952380952e-05,0.02,0,0.044,0,0.032,0,0.048,0.175008125545416,0.011,0.886100048856706,0.66
"CTBS",2.93674249836073,0.375,0.624765856488315,0.378,0.809445081268147,0.542,8.62445650167804,0.375,1.73422371326652,0.542,2.75227036797697,0.357,1.93762410599689e-05,0.591,0,0.735,0,0.06,0,0.048,0,0.082,0.231565871662155,0.453,1.44926729980631,0.183
"DPH1",1.99735035437359,0,1.39966879873919,0,0.999975571163532,0,3.98940843811628,0,8.25547817224393,0,2.60562117946225,0,3.75196442399134e-05,0.895,-1.30434782608696e-05,0.117,0,0.013,0,0.011,0,0.017,0.409990559145367,0,1.24591010786315,0.158
"AREG",1.40364742007649,0.006,2.92136465990713,0.006,0.996367917687053,0.007,1.9702260798874,0.006,16.4385935111262,0.007,1.7916266432391,0.006,1.17163863494303e-05,0.693,0.001335522950599,0.743,0,0.041,0,0.035,0,0.044,0.182196804337414,0.01,0.809581174960866,0.108
"IFIT2",4.24743989782054,0.508,1.9870843736752,0.517,0.999936270387337,0.575,18.0407456855977,0.508,14.9220315950399,0.575,1.58873512520677,0.485,9.93893299804654e-05,0.788,0.000696240601503759,0.425,0,0.031,0,0.028,0,0.046,0.331819857633006,0.526,0.669646383889391,0.093
"ARHGEF3",1.61331425975015,0,1.60886603217019,0,0.769914850732068,0,2.60278290071318,0,0.0163071173772718,0,1.14050303234877,0,6.15404161167693e-05,0.539,-0.000275,0.007,0,0.019,0,0.015,0,0.011,0.19275631989749,0,1.43361708149847,0.019
"OLIG2",2.44468571880918,0,0.185365975477158,0,0.612814260012732,0,5.97648826374953,0,1.47171734329879,0,4.75964054123418,0,0.000923882273644543,0.995,0.00539039313089656,0.342,0,0.031,0,0.025,0,0.02,0.378617086627458,0,4.05759148901208,0.916
"ACSL1",0.184942905497789,0.909,3.2898677202957,0.909,0.0945416683522093,0.867,0.0342038782939674,0.909,0.770766094785121,0.867,5.91272335026654,0.904,3.49031079996314e-05,0.399,9.09090909090909e-05,0.475,0,0.032,0,0.026,0,0.046,0.03034839572452,0.917,0.164972142738094,0.005
"NMI",1.98826678927344,0.376,2.4389252296868,0.377,0.981462582258909,0.341,3.95320482532772,0.376,5.50594530321047,0.341,25.2228560903092,0.363,4.61588097338347e-05,0.931,-8.69565217391304e-05,0.168,0,0.033,0,0.032,0,0.046,0.204652556298433,0.422,0.781890315652397,0.527
"DACH1",0.275156303421807,0.005,0.886030722478019,0.006,0.999999012249912,0.004,0.0757109913127527,0.005,9.19823339561746,0.004,13.8920787315439,0.003,2.28520946849126e-05,0.631,0.000260869565217391,0.345,0,0.043,0,0.032,0,0.043,0.0732301084314097,0.003,2.26465336799407,0.457
"CSF1",3.29413002642593,0.175,1.98234996525013,0.174,0.999941019862335,0.23,10.8512926310009,0.175,21.2810429760489,0.23,11.8746119352379,0.171,0.000138954742995645,0.916,0.00147802072069807,0.378,0,0.065,0,0.051,0,0.098,0.440297237069174,0.163,3.62814764418066,0.194
"WDFY3",3.70983712881612,0.633,0.27639308178095,0.638,0.910772510946377,0.716,13.7628915223426,0.633,15.1075887548836,0.716,0.0383540053145108,0.62,0.000197752663707637,0.612,0.000495238095238095,0.382,0,0.034,0,0.031,0,0.055,0.118222727630055,0.652,0.446219521820237,0.049
"TLR6",0.892153986472392,0.678,3.69101090570754,0.68,0.997925229361253,0.668,0.79593873557858,0.678,2.91719041956854,0.668,28.5120958946953,0.671,4.78583842700775e-06,0.712,2.77777777777778e-05,0.49,0,0.048,0,0.037,0,0.076,0.464386672581985,0.675,1.35396429573119,0.215
"CASP5",3.31106605124652,0.649,1.60912896967565,0.65,0.826356417043562,0.598,10.9631583957172,0.649,1.88449125191099,0.598,21.9501398691618,0.642,6.87741271769912e-05,0.925,0.000410526315789474,0.484,0,0.052,0,0.043,0,0.066,0.372775166116895,0.663,0.288586681245205,0.812
"PNPLA6",1.59814505575151,0,3.30200801364664,0,0.031578702042904,0,2.55406761922299,0,0.00229318838117885,0,0.322336679889327,0,3.21274627443312e-06,0.626,0,0.23,0,0.022,0,0.022,0,0.03,0.182718340767514,0,3.33566349547164,0.235
"CPEB4",1.61465085641855,0.785,1.58412352110942,0.785,0.999989565439225,0.873,2.60709738813317,0.785,17.8932393409207,0.873,0.0709658750908804,0.78,0.000349675052283894,0.802,-0.000272727272727273,0.292,0,0.036,0,0.026,0,0.046,0.390253325690409,0.765,2.9570539489361,0.111
"VAV1",0.0722251811608527,0.341,2.43888388192635,0.343,0.935061476566287,0.231,0.00521647679371847,0.341,3.42857142857143,0.231,0.000616396447874175,0.327,4.03969060914062e-05,0.394,-1e-04,0.098,0,0.063,0,0.055,0,0.097,0.276781813149414,0.356,1.24270725896969,0.008
"CARD16",1.0502873854668,0.188,0.0720314815393723,0.191,0.999999998675249,0.131,1.10310359207068,0.188,29.9768133174792,0.131,1.77483473273248,0.174,6.65361407118003e-05,0.98,0.00047967745450583,0.391,0,0.052,0,0.042,0,0.071,0.117775210884918,0.257,1.7158380999669,0.968
"FAM129A",1.22215419535251,0.304,1.04785526607484,0.306,0.949985569601601,0.207,1.49366087721774,0.304,4.57516561916086,0.207,3.72959574291928,0.294,2.8779325892796e-05,0.806,-1e-04,0.284,0,0.02,0,0.013,0,0.03,0.00283114322375158,0.365,0.753483170413436,0.314
"GIMAP2",3.78576202901587,0.011,1.22030609334919,0.012,0.348405875511192,0.007,14.3319941403384,0.011,3.85484966876168,0.007,10.4481190452067,0.009,1.63164715579075e-07,0.884,-9.09090909090909e-05,0.17,0,0.042,0,0.035,0,0.041,0.215543626291885,0.016,1.3389868469247,0.596
"HMG20B",2.44419430265227,0.522,3.77787559902327,0.523,0.996919154998453,0.412,5.97408578911783,0.522,0.214285714285714,0.412,28.7100587142475,0.508,5.06703759075367e-06,0.923,-9.52380952380952e-05,0.513,0,0.067,0,0.055,0,0.092,0.291356948205995,0.576,1.43331223013658,0.743
"NT5DC1",2.44528772253887,0,2.44191263726608,0,0.415448797092374,0,5.97943204599935,0,8.53295396636657,0,5.9271187463513,0,6.24551644776155e-05,0.443,-7.93650793650794e-05,0.001,0,0.032,0,0.022,0,0.032,0.497720610336135,0,1.14487581433499,0.07
"ABHD3",0.0246211008150539,0.027,0.0245399002592351,0.027,0.967654455593575,0.031,0.00060619860534165,0.027,0.312128418549346,0.033,2.72593971441438,0.021,8.44660641460565e-06,0.659,0,0.282,0,0.054,0,0.036,0,0.051,0.11083735136598,0.044,1.83210639593112,0.455
"S1PR1",5.59690348066006,0.081,3.42502023440223,0.081,0.998540478172441,0.134,31.3253285718247,0.081,9.7883472057075,0.134,1.21068327040366,0.076,6.71803091430421e-05,0.55,-0.000173333333333333,0.292,0,0.056,0,0.044,0,0.072,0.0678549447845498,0.112,0.853255405189969,0.457
"LAP3",3.45006196823452,0.098,5.58933945325453,0.1,0.999999999995282,0.061,11.9029275846582,0.098,35.8310684559198,0.061,0.925171442733261,0.076,3.64264003055276e-05,0.959,0.00443841527148163,0.145,0,0.024,0,0.019,0,0.01,0.318894670233058,0.135,6.25658320651754,0.824
"LOC100505812",1.34355755502299,0.562,1.33378800907024,0.565,0.999046606630039,0.609,1.80514690365935,0.562,10.5,0.609,22.4462977631978,0.56,4.03752214571067e-06,0.439,0.000893859649122807,0.274,0,0.051,0,0.043,0,0.078,0.212118754013948,0.568,1.19514458858569,0.12
"TMLHE",0.562559721552644,0.074,5.58605982404554,0.075,0.997925229361253,0.065,0.316473440313381,0.074,9.19823339561746,0.065,53.1960242517387,0.069,0.000184130239963171,0.859,0.000665547927790491,0.274,0,0.092,0,0.07,0,0.111,0.497985828244478,0.072,0.992534746914598,0.776
"ARL4C",5.5827934864255,0.425,0.564620768754941,0.431,0.107076876481888,0.305,31.1675831120749,0.425,0.0206386954306099,0.305,7.39925880606807,0.419,0.000367405128403166,0.728,0,0.863,0,0.055,0,0.046,0,0.08,0.587078642704357,0.413,0.807329122785378,0.59
"KRCC1",3.15300095884127,0.005,7.27768109400672,0.005,0.901239213147959,0.001,9.94141504645396,0.005,2.75590283675896,0.001,19.1873156017919,0.003,1.13986638657274e-05,0.799,-0.000105263157894737,0.329,0,0.039,0,0.032,0,0.06,0.215769446913515,0.004,1.48378366371067,0.282
"CREB5",1.09713612583815,0.048,1.96265769641046,0.048,0.949985569601601,0.045,1.20370767861915,0.048,0.68897570918974,0.045,2.795901443406,0.034,1.25651052972386e-05,0.914,0.000752837741968177,0.477,0,0.011,0,0.007,0,0.022,0.363206797255557,0.046,2.24581210641318,0.699
"YES1",1.98004345471022,0.034,4.87383371792608,0.037,0.935061476566287,0.063,3.92057208254079,0.034,3.85484966876168,0.064,45.0565960171449,0.029,8.49913030528873e-06,0.977,0.015778507671566,0.361,0,0.053,0,0.046,0,0.06,0.258978115318674,0.028,4.47619100509747,0.913
"RNF149",2.71951171359795,0.021,3.15755313687942,0.022,0.586047728500467,0.018,7.39574396039647,0.021,3.42857142857143,0.018,10.1648680934849,0.016,5.16586929391267e-06,0.344,0.00648998079850482,0.304,0,0.004,0,0.003,0,0.011,0.35196897854981,0.02,1.79656869354493,0.001
"ZNF395",7.76049478526081,0.009,7.72840855729562,0.009,0.993839803287102,0.008,60.2252793120601,0.009,7.36368269067436,0.008,4.07746801200834,0.005,9.97290891338044e-06,0.786,0.0060606695553889,0.373,0,0.102,0,0.077,0,0.052,0.00845441771054901,0.008,1.27229264133985,0.029
"SIGLEC5",1.87241803936494,0.014,1.09208184515935,0.014,0.925026789050926,0.041,3.50594931413923,0.014,3.1961950059453,0.041,5.97857111366957,0.012,0.000131650759652523,0.504,0.00446404623509483,0.728,0,0.115,0,0.079,0,0.147,0.0203973131250277,0.012,1.84344896648027,0.009
"ACN9",7.33301643062446,0.735,1.85065002417041,0.735,0.671099600158727,0.607,53.7731299718082,0.735,0.979446237472397,0.607,14.012689968572,0.731,7.96805895902335e-05,0.669,0.00406574278759633,0.419,0,0.116,0,0.087,0,0.146,0.179260565384052,0.751,0.914529753262796,0.077
"CLEC4D",4.90469633468434,0.111,2.69237362209514,0.111,0.998468201200137,0.062,24.056046135466,0.111,9.78834720570749,0.062,13.4120218230103,0.099,0.000254511254382686,0.989,0.00274913609782031,0.379,0,0.062,0,0.045,0,0.052,0.101045940834614,0.158,0.604758869043562,0.697
"JARID2-AS1",4.8650982614665,0.008,4.85285183671811,0.009,0.999968762265506,0.002,23.6691810937244,0.008,5.58111092237132,0.002,14.018734996798,0.006,3.66718330873102e-05,0.734,0.00221840701886468,0.534,0,0.072,0,0.053,0,0.045,0.356710812541166,0.017,2.12022352812156,0.289
"PKIB",0.95076654714359,0.496,0.94854297969603,0.497,0.982273734789581,0.29,0.90395702716735,0.496,1.01129607609988,0.29,0.927042458939778,0.496,0.000118150927135411,0.857,0.00214870068146956,0.493,0,0.08,0,0.06,0,0.123,0.484459954529705,0.518,1.69345119409587,0.419
"HERC5",1.62987258185987,0.518,1.62884692069187,0.52,0.894451556650524,0.634,2.65648463309858,0.518,16.0525734669611,0.634,10.0290242130505,0.501,4.37520295450895e-05,0.55,0.00213401834626091,0.833,0,0.064,0,0.052,0,0.084,0.248610443221014,0.564,1.50409003680634,0.043
"SYNE1",1.91207488563363,0.329,1.90952295518899,0.329,0.678943545485478,0.228,3.65603036827085,0.329,2.65092576864277,0.228,1.9491361549013,0.322,9.3665810259133e-07,0.983,0.0013906986225064,0.456,0,0.051,0,0.051,0,0.079,0.370918869067532,0.313,0.260794104743501,0.623
"CXCL10",3.13745564489029,0.284,2.10957922232711,0.286,0.99976621336086,0.467,9.84362792365393,0.284,12.8991846441311,0.467,3.37073606093236,0.277,6.75287429192819e-05,0.472,0.00077639751552795,0.324,0,0.03,0,0.027,0,0.043,0.143657776310314,0.32,0.0457711200213625,0.061
