"","t.test","pvalue","welch.test","pvalue","wilcox.test","pvalue","f.test","pvalue","kruskal.test","pvalue","limma","pvalue","rfe","pvalue","rf","pvalue","lasso","pvalue","elasticnet","pvalue","boosting","pvalue","golub","pvalue","shrinkcat","pvalue"
"TRIM22",4.24093442692594,1,4.22897551179997,1,0.879789402096541,1,17.9855248134856,1,2.72946747069815,1,7.04699231831456,1,6.39273199708126e-08,1,0.000442460317460317,1,0,1,0,1,0,1,0.12928356793456,1,0.0362394902590332,1
"HSD17B11",1.48127935696932,1,1.47179344407015,1,0.999919810040805,1,2.19418853338345,1,2.44708680142687,1,24.4669918953815,1,0.000160041902297203,1,0.000310526315789474,1,0,1,0,1,0,1,0.258499955549261,1,4.38536376755266,1
"UBE2D1",0.84091248080904,1,0.836667207903446,1,0.999483175842549,1,0.707133800380413,1,11.5599626295227,1,0.684536103828963,1,9.79042915772209e-05,1,0.000105263157894737,1,0,1,0,1,0,1,0.275292554061074,1,0.660276404732088,1
"CD1A",3.71651943455075,1,3.70402234193672,1,0.99351658162332,1,13.8125167073934,1,14.5543570579242,1,4.00869626850905,1,8.41507381613094e-05,1,1e-04,1,0,1,0,1,0,1,0.456562531090618,1,0.196279686221879,1
"MNDA",1.95382613992628,1,4.25356959017315,1,0.815972431451313,1,3.81743658505921,1,1.79785969084423,1,17.143486013589,1,2.58355678634936e-05,1,9.91906644080557e-05,1,0,1,0,1,0,1,0.220532779045293,1,0.689202329994479,1
"DIDO1",4.263810350302,1,1.94701025680283,1,0.987142104668653,1,18.1800787033424,1,6.12153898420248,1,0.666789952247622,1,4.99958730276049e-05,1,-0.000173913043478261,1,0,1,0,1,0,1,0.419880122851785,1,1.42071050508057,1
"SLA",2.10208127737816,1,2.66290090866408,1,0.967654455593575,1,4.41874569670378,1,4.57516561916086,1,14.8201664220241,1,0.000110426415237247,1,0.00098982683982684,1,0,1,0,1,0,1,0.0716102980177216,1,0.300335547060692,1
"CTNS",4.1954581410354,1,2.08023692237289,1,0.646841611955099,1,17.6018690131802,1,0.886954306098183,1,4.45565183655258,1,0.000533250549334953,1,0.000367965367965368,1,0,1,0,1,0,1,0.146887016930321,1,0.935586609309675,1
"MAPK14",1.78167633269728,1,2.68109236452872,1,0.999874482112975,1,3.17437055449362,1,13.9517581110922,1,7.397151186879,1,2.37538014976215e-05,1,0.000282194616977226,1,0,1,0,1,0,1,0.179386896955443,1,4.30383578421342,1
"NR4A3",2.66483626867019,1,1.77234969058358,1,0.999587135013156,1,7.10135233882006,1,11.9982164090369,1,0.43254270502003,1,5.23622111438435e-09,1,0.000111111111111111,1,0,1,0,1,0,1,0.490849367185161,1,2.70314681064832,1
"MORC3",5.45939295105541,1,5.42897986750844,1,0.979744132743759,1,29.8049713940335,1,5.35714285714286,1,19.646503235585,1,1.36287803257943e-05,1,7.69230769230769e-05,1,0,1,0,1,0,1,0.389154044031821,1,2.22881756152816,1
"MSL2",2.7014371990632,1,4.16503672167586,1,0.586047728500467,1,7.29776294048244,1,0.68897570918974,1,15.6715388798626,1,2.47314030672003e-05,1,0,1,0,1,0,1,0,1,0.363104499408427,1,1.52649315791808,1
"IFIT3",4.9995205444074,1,3.65367185827541,1,0.883594194722839,1,24.9952056739517,1,2.49728214710379,1,0.413933132742228,1,2.3815993281123e-05,1,0,1,0,1,0,1,0,1,0.416859916050701,1,0.081748029891869,1
"PALLD",3.67165541452885,1,4.98133291531575,1,0.999953371143474,1,13.481053483039,1,0.330219126889757,1,4.67630344545661,1,1.81996202806381e-05,1,0,1,0,1,0,1,0,1,0.603491333998274,1,1.41359541883469,1
"SNX18",4.28390602033546,1,4.28226420091067,1,0.999996484552734,1,18.3518507910664,1,15.5450144385935,1,16.9229725736279,1,1.36256551813592e-05,1,0,1,0,1,0,1,0,1,0.374272612172414,1,1.97441716356698,1
"CYSLTR2",0.994497648984731,1,4.47805798332257,1,0.426308357285025,1,0.989025573836154,1,11.6687616782742,1,27.8970748910401,1,7.7174406261299e-05,1,0.00314978354978355,1,0,1,0,1,0,1,0.226587130727642,1,0.948224681083291,1
"PSMB9",2.42427117757699,1,2.41125959642715,1,0.999496432183646,1,5.8770907424305,1,19.4095464582979,1,17.8643586570989,1,2.96465963543177e-08,1,0.000462889767237593,1,0,1,0,1,0,1,0.433735494449707,1,1.77468080682409,1
"PARP9",2.19837047489706,1,2.18711708675115,1,0.999999979227598,1,4.83283274489913,1,26.5828945133345,1,6.48779900761269,1,4.67605767149542e-05,1,0.000392344497607655,1,0,1,0,1,0,1,0.389269577861028,1,0.562192116657733,1
"NUB1",2.18913879207735,1,0.988820861730163,1,0.999832180952894,1,4.79232865097788,1,13.4788517071513,1,17.1586358180809,1,1.08274343176623e-05,1,0.000321637426900585,1,0,1,0,1,0,1,0.110543901861329,1,1.40633271579768,1
"SBF2",4.05583813631573,1,2.19055134644489,1,0.990344105412593,1,16.449822987993,1,6.72827841005606,1,0.981403387233445,1,0.000458875341139761,1,0.00019047619047619,1,0,1,0,1,0,1,0.204789080963713,1,1.93506308065073,1
"CLIC4",4.49121204059058,1,4.04482300247726,1,0.960412960428309,1,20.1709855935458,1,4.24010531679973,1,3.6503919222731,1,4.39659186311842e-05,1,0,1,0,1,0,1,0,1,0.101919635682082,1,0.389684141279865,1
"POLR2J4",2.94958167913723,1,2.93222316469077,1,0.999973472428681,1,8.70003208190201,1,16.3094105656531,1,13.0617648853136,1,1.36679099273018e-05,1,0,1,0,1,0,1,0,1,0.351478811106378,1,0.271452705150282,1
"S100A9",5.0446585211216,1,1.84966290166078,1,0.999941019862335,1,25.4485795947247,1,15.0456089689146,1,17.4573620294168,1,2.00356616836476e-06,1,-0.000166666666666667,1,0,1,0,1,0,1,0.220561987697801,1,0.700403166919086,1
"TLR4",2.52879054623687,1,5.03829890851133,1,0.992824877614762,1,6.39478162673696,1,7.10608119585527,1,0.822382107955065,1,0.000111368409980491,1,-0.000511904761904762,1,0,1,0,1,0,1,0.398857500812827,1,0.427732905323221,1
"STARD4",1.86061761355131,1,2.51439512257536,1,0.941848746199106,1,3.4618979038574,1,3.60820451843044,1,6.78946736963168,1,2.81360965149898e-05,1,0.000866670464038885,1,0,1,0,1,0,1,0.266732736666976,1,0.811833805923999,1
"FHL3",2.61476360254946,1,2.59723763630342,1,0.00631729907820866,1,6.83698869721744,1,0.000254798709019872,1,4.09834998489728,1,2.22841015329831e-05,1,0.000405263157894737,1,0,1,0,1,0,1,0.309325651617383,1,2.82516568392163,1
"TANC2",0.624592452010416,1,4.24044794654267,1,0.999995352311871,0.508,0.390115731108391,1,19.1292678783761,0.508,8.99291554846365,1,3.02313871224557e-05,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.175008125545416,1,0.886100048856706,1
"CTBS",2.93674249836073,1,0.624765856488315,1,0.809445081268147,1,8.62445650167804,1,1.73422371326652,1,2.75227036797697,1,1.93762410599689e-05,1,0,1,0,1,0,1,0,1,0.231565871662155,1,1.44926729980631,1
"DPH1",1.99735035437359,0,1.39966879873919,0,0.999975571163532,0,3.98940843811628,0,8.25547817224393,0,2.60562117946225,0,3.75196442399134e-05,1,-1.30434782608696e-05,1,0,1,0,1,0,1,0.409990559145367,0,1.24591010786315,1
"AREG",1.40364742007649,1,2.92136465990713,1,0.996367917687053,1,1.9702260798874,1,16.4385935111262,1,1.7916266432391,1,1.17163863494303e-05,1,0.001335522950599,1,0,1,0,1,0,1,0.182196804337414,1,0.809581174960866,1
"IFIT2",4.24743989782054,1,1.9870843736752,1,0.999936270387337,1,18.0407456855977,1,14.9220315950399,1,1.58873512520677,1,9.93893299804654e-05,1,0.000696240601503759,1,0,1,0,1,0,1,0.331819857633006,1,0.669646383889391,1
"ARHGEF3",1.61331425975015,0,1.60886603217019,0,0.769914850732068,0,2.60278290071318,0,0.0163071173772718,0,1.14050303234877,0,6.15404161167693e-05,1,-0.000275,1,0,1,0,1,0,1,0.19275631989749,0,1.43361708149847,1
"OLIG2",2.44468571880918,0,0.185365975477158,0,0.612814260012732,0,5.97648826374953,0,1.47171734329879,0,4.75964054123418,0,0.000923882273644543,1,0.00539039313089656,1,0,1,0,1,0,1,0.378617086627458,0,4.05759148901208,1
"ACSL1",0.184942905497789,1,3.2898677202957,1,0.0945416683522093,1,0.0342038782939674,1,0.770766094785121,1,5.91272335026654,1,3.49031079996314e-05,1,9.09090909090909e-05,1,0,1,0,1,0,1,0.03034839572452,1,0.164972142738094,1
"NMI",1.98826678927344,1,2.4389252296868,1,0.981462582258909,1,3.95320482532772,1,5.50594530321047,1,25.2228560903092,1,4.61588097338347e-05,1,-8.69565217391304e-05,1,0,1,0,1,0,1,0.204652556298433,1,0.781890315652397,1
"DACH1",0.275156303421807,1,0.886030722478019,1,0.999999012249912,1,0.0757109913127527,1,9.19823339561746,1,13.8920787315439,1,2.28520946849126e-05,1,0.000260869565217391,1,0,1,0,1,0,1,0.0732301084314097,1,2.26465336799407,1
"CSF1",3.29413002642593,1,1.98234996525013,1,0.999941019862335,1,10.8512926310009,1,21.2810429760489,1,11.8746119352379,1,0.000138954742995645,1,0.00147802072069807,1,0,1,0,1,0,1,0.440297237069174,1,3.62814764418066,1
"WDFY3",3.70983712881612,1,0.27639308178095,1,0.910772510946377,1,13.7628915223426,1,15.1075887548836,1,0.0383540053145108,1,0.000197752663707637,1,0.000495238095238095,1,0,1,0,1,0,1,0.118222727630055,1,0.446219521820237,1
"TLR6",0.892153986472392,1,3.69101090570754,1,0.997925229361253,1,0.79593873557858,1,2.91719041956854,1,28.5120958946953,1,4.78583842700775e-06,1,2.77777777777778e-05,1,0,1,0,1,0,1,0.464386672581985,1,1.35396429573119,1
"CASP5",3.31106605124652,1,1.60912896967565,1,0.826356417043562,1,10.9631583957172,1,1.88449125191099,1,21.9501398691618,1,6.87741271769912e-05,1,0.000410526315789474,1,0,1,0,1,0,1,0.372775166116895,1,0.288586681245205,1
"PNPLA6",1.59814505575151,0,3.30200801364664,0,0.031578702042904,0,2.55406761922299,0,0.00229318838117885,0,0.322336679889327,0,3.21274627443312e-06,1,0,1,0,1,0,1,0,1,0.182718340767514,0,3.33566349547164,1
"CPEB4",1.61465085641855,1,1.58412352110942,1,0.999989565439225,1,2.60709738813317,1,17.8932393409207,1,0.0709658750908804,1,0.000349675052283894,1,-0.000272727272727273,1,0,1,0,1,0,1,0.390253325690409,1,2.9570539489361,1
"VAV1",0.0722251811608527,1,2.43888388192635,1,0.935061476566287,1,0.00521647679371847,1,3.42857142857143,1,0.000616396447874175,1,4.03969060914062e-05,1,-1e-04,1,0,1,0,1,0,1,0.276781813149414,1,1.24270725896969,1
"CARD16",1.0502873854668,1,0.0720314815393723,1,0.999999998675249,1,1.10310359207068,1,29.9768133174792,1,1.77483473273248,1,6.65361407118003e-05,1,0.00047967745450583,1,0,1,0,1,0,1,0.117775210884918,1,1.7158380999669,1
"FAM129A",1.22215419535251,1,1.04785526607484,1,0.949985569601601,1,1.49366087721774,1,4.57516561916086,1,3.72959574291928,1,2.8779325892796e-05,1,-1e-04,1,0,1,0,1,0,1,0.00283114322375158,1,0.753483170413436,1
"GIMAP2",3.78576202901587,1,1.22030609334919,1,0.348405875511192,1,14.3319941403384,1,3.85484966876168,1,10.4481190452067,1,1.63164715579075e-07,1,-9.09090909090909e-05,1,0,1,0,1,0,1,0.215543626291885,1,1.3389868469247,1
"HMG20B",2.44419430265227,1,3.77787559902327,1,0.996919154998453,1,5.97408578911783,1,0.214285714285714,1,28.7100587142475,1,5.06703759075367e-06,1,-9.52380952380952e-05,1,0,1,0,1,0,1,0.291356948205995,1,1.43331223013658,1
"NT5DC1",2.44528772253887,0,2.44191263726608,0,0.415448797092374,0,5.97943204599935,0,8.53295396636657,0,5.9271187463513,0,6.24551644776155e-05,1,-7.93650793650794e-05,0.508,0,1,0,1,0,1,0.497720610336135,0,1.14487581433499,1
"ABHD3",0.0246211008150539,1,0.0245399002592351,1,0.967654455593575,1,0.00060619860534165,1,0.312128418549346,1,2.72593971441438,1,8.44660641460565e-06,1,0,1,0,1,0,1,0,1,0.11083735136598,1,1.83210639593112,1
"S1PR1",5.59690348066006,1,3.42502023440223,1,0.998540478172441,1,31.3253285718247,1,9.7883472057075,1,1.21068327040366,1,6.71803091430421e-05,1,-0.000173333333333333,1,0,1,0,1,0,1,0.0678549447845498,1,0.853255405189969,1
"LAP3",3.45006196823452,1,5.58933945325453,1,0.999999999995282,1,11.9029275846582,1,35.8310684559198,1,0.925171442733261,1,3.64264003055276e-05,1,0.00443841527148163,1,0,1,0,1,0,1,0.318894670233058,1,6.25658320651754,1
"LOC100505812",1.34355755502299,1,1.33378800907024,1,0.999046606630039,1,1.80514690365935,1,10.5,1,22.4462977631978,1,4.03752214571067e-06,1,0.000893859649122807,1,0,1,0,1,0,1,0.212118754013948,1,1.19514458858569,1
"TMLHE",0.562559721552644,1,5.58605982404554,1,0.997925229361253,1,0.316473440313381,1,9.19823339561746,1,53.1960242517387,1,0.000184130239963171,1,0.000665547927790491,1,0,1,0,1,0,1,0.497985828244478,1,0.992534746914598,1
"ARL4C",5.5827934864255,1,0.564620768754941,1,0.107076876481888,1,31.1675831120749,1,0.0206386954306099,1,7.39925880606807,1,0.000367405128403166,1,0,1,0,1,0,1,0,1,0.587078642704357,1,0.807329122785378,1
"KRCC1",3.15300095884127,1,7.27768109400672,1,0.901239213147959,0.508,9.94141504645396,1,2.75590283675896,0.508,19.1873156017919,1,1.13986638657274e-05,1,-0.000105263157894737,1,0,1,0,1,0,1,0.215769446913515,1,1.48378366371067,1
"CREB5",1.09713612583815,1,1.96265769641046,1,0.949985569601601,1,1.20370767861915,1,0.68897570918974,1,2.795901443406,1,1.25651052972386e-05,1,0.000752837741968177,1,0,1,0,1,0,1,0.363206797255557,1,2.24581210641318,1
"YES1",1.98004345471022,1,4.87383371792608,1,0.935061476566287,1,3.92057208254079,1,3.85484966876168,1,45.0565960171449,1,8.49913030528873e-06,1,0.015778507671566,1,0,1,0,1,0,1,0.258978115318674,1,4.47619100509747,1
"RNF149",2.71951171359795,1,3.15755313687942,1,0.586047728500467,1,7.39574396039647,1,3.42857142857143,1,10.1648680934849,1,5.16586929391267e-06,1,0.00648998079850482,1,0,1,0,1,0,1,0.35196897854981,1,1.79656869354493,0.508
"ZNF395",7.76049478526081,1,7.72840855729562,1,0.993839803287102,1,60.2252793120601,1,7.36368269067436,1,4.07746801200834,1,9.97290891338044e-06,1,0.0060606695553889,1,0,1,0,1,0,1,0.00845441771054901,1,1.27229264133985,1
"SIGLEC5",1.87241803936494,1,1.09208184515935,1,0.925026789050926,1,3.50594931413923,1,3.1961950059453,1,5.97857111366957,1,0.000131650759652523,1,0.00446404623509483,1,0,1,0,1,0,1,0.0203973131250277,1,1.84344896648027,1
"ACN9",7.33301643062446,1,1.85065002417041,1,0.671099600158727,1,53.7731299718082,1,0.979446237472397,1,14.012689968572,1,7.96805895902335e-05,1,0.00406574278759633,1,0,1,0,1,0,1,0.179260565384052,1,0.914529753262796,1
"CLEC4D",4.90469633468434,1,2.69237362209514,1,0.998468201200137,1,24.056046135466,1,9.78834720570749,1,13.4120218230103,1,0.000254511254382686,1,0.00274913609782031,1,0,1,0,1,0,1,0.101045940834614,1,0.604758869043562,1
"JARID2-AS1",4.8650982614665,1,4.85285183671811,1,0.999968762265506,1,23.6691810937244,1,5.58111092237132,1,14.018734996798,1,3.66718330873102e-05,1,0.00221840701886468,1,0,1,0,1,0,1,0.356710812541166,1,2.12022352812156,1
"PKIB",0.95076654714359,1,0.94854297969603,1,0.982273734789581,1,0.90395702716735,1,1.01129607609988,1,0.927042458939778,1,0.000118150927135411,1,0.00214870068146956,1,0,1,0,1,0,1,0.484459954529705,1,1.69345119409587,1
"HERC5",1.62987258185987,1,1.62884692069187,1,0.894451556650524,1,2.65648463309858,1,16.0525734669611,1,10.0290242130505,1,4.37520295450895e-05,1,0.00213401834626091,1,0,1,0,1,0,1,0.248610443221014,1,1.50409003680634,1
"SYNE1",1.91207488563363,1,1.90952295518899,1,0.678943545485478,1,3.65603036827085,1,2.65092576864277,1,1.9491361549013,1,9.3665810259133e-07,1,0.0013906986225064,1,0,1,0,1,0,1,0.370918869067532,1,0.260794104743501,1
"CXCL10",3.13745564489029,1,2.10957922232711,1,0.99976621336086,1,9.84362792365393,1,12.8991846441311,1,3.37073606093236,1,6.75287429192819e-05,1,0.00077639751552795,1,0,1,0,1,0,1,0.143657776310314,1,0.0457711200213625,1
"RBM7",2.1215440504994,1,3.13007832586532,1,0.883594194722839,1,4.50094915820939,1,2.49728214710379,1,13.5127140130667,1,2.03635864798915e-05,1,0.0007566534914361,1,0,1,0,1,0,1,0.259947995012759,1,0.543253862245061,1
"AP3M1",3.71861601566233,1,3.80132489416096,1,0.999999273738965,1,13.8281050719404,1,9.00560557159844,1,0.00576925271100972,0,9.64919883830243e-06,1,0.000753679653679654,1,0,1,0,1,0,1,0.256113256095529,0.508,2.81408811149908,1
"IGLC1",1.41190958876906,1,2.49912241472604,1,0.999046606630039,1,1.99348868685803,1,21.7251571258706,1,19.9424558555666,1,1.62054462894921e-07,1,0.000737445887445887,1,0,1,0,1,0,1,0.321767141236145,1,2.62156389847522,1
"TRIM5",0.944342435799567,1,0.938748147346354,1,0.997673327880124,1,0.891782636051855,1,10.5,1,2.9124799697846,1,1.38211676389184e-05,1,0.000732411067193676,1,0,1,0,1,0,1,0.142974525807406,1,0.832170948623606,1
"FAM160B1",3.81134865396518,1,3.70564121603426,1,0.999956922337421,0.508,14.5263785620822,1,15.7977747579412,0.508,3.00768772837361,1,0.000104347777780501,1,0.000702826585179526,1,0,1,0,1,0,1,0.2320516552311,1,1.81481597765333,1
"CASP1",2.505069210687,1,3.10934013374042,1,0.382319138061105,1,6.27537175033197,1,0.260913878036351,1,13.6953664307763,1,8.73438701666491e-05,1,0.000620929794842838,1,0,1,0,1,0,1,0.189643388447609,1,1.73761768770155,1
"STK3",3.11495134237134,1,1.94196457643962,1,0.999975571163532,1,9.70292186534099,1,16.4385935111262,1,3.85568619029887,1,3.09473685135279e-05,1,0.000467647058823529,1,0,1,0,1,0,1,0.304970682976507,1,0.460399677010363,1
"CDC73",3.82122691278526,1,1.41642511181835,1,0.999956922337421,1,14.6017751189944,1,10.6037030745711,1,6.01369466925208,1,4.19054464002198e-05,1,0.000467532467532468,1,0,1,0,1,0,1,0.258788958597617,1,2.84896296424899,1
"CR1",7.06637847958005,1,4.41587140298874,1,0.999104122367825,1,49.933704816672,1,1.88449125191099,1,4.03103319780686,1,7.64045149593326e-05,1,0.000443064182194617,1,0,1,0,1,0,1,0.19838862648659,1,3.8963887720387,0
"MARCKSL1",1.95180453425149,0,3.80188019003422,0,0.826356417043562,0,3.80954093992468,0,15.7977747579412,0,41.8857361965325,0,2.36786197933663e-05,1,0.000417460317460317,1,0,1,0,1,0,1,0.286485123405578,0.508,1.62030338924691,1
"GAPT",4.44749356534431,1,7.04643813566423,1,0.788049057898923,1,19.7801990137791,1,1.59019874299304,1,3.78424116477551,1,0.000101657815595284,1,0.000406060606060606,1,0,1,0,1,0,1,0.350296422479527,1,0.249786192019373,1
"CLOCK",4.53915312440664,1,4.53214574141578,1,0.97789084500467,1,20.6039110868106,1,5.2103788007474,1,5.45697950164851,1,0.00021552866029487,1,0.000344532279314888,1,0,1,0,1,0,1,0.458837249831137,1,0.270049402752624,1
"TNFSF10",1.78302506604431,1,2.31855357929586,1,0.156924831096646,1,3.17917838614233,1,0.0430609818243588,1,3.95060539452859,1,1.53583542180488e-08,1,0.000344202898550725,1,0,1,0,1,0,1,0.149415103939986,1,2.93447116527083,1
"CST1",2.31523186783341,1,1.77240022471143,1,0.999725277259265,1,5.36029860183139,1,12.6708850008493,1,10.8762705809152,1,8.27317558150974e-07,1,0.00032695652173913,1,0,1,0,1,0,1,0.214796027523316,1,0.915992487947004,1
"CPPED1",3.75103644642874,1,3.73810992960473,1,0.935061476566287,1,14.0702744224368,1,3.42857142857143,1,9.75264754949742,1,0.000277685687008799,1,0.000285714285714286,1,0,1,0,1,0,1,0.28431055255822,1,4.93780304738657,1
"NDFIP2",3.50563296478466,1,1.71274717788038,1,0.604009746841573,1,12.2894624837849,1,0.742993035501953,1,30.2639193478071,1,7.78743582387614e-05,1,0.000279176201372998,1,0,1,0,1,0,1,0.42730368268489,1,3.33470265986041,1
"PDCD2",1.71935351336836,1,3.48424993119272,1,0.999990442387175,1,2.95617650393211,1,18.3006624766434,1,16.4459030774594,1,4.76930737007328e-05,1,0.000277056277056277,1,0,1,0,1,0,1,0.116293141315018,1,2.35568259365571,1
"ASAP1-IT1",5.69800166221347,1,1.86604640925118,1,0.426308357285025,1,32.4672229425874,1,0.330219126889757,1,4.50827775834908,1,5.26834765439656e-05,1,0.000250836120401338,1,0,1,0,1,0,1,0.259593166178028,1,2.63856502052374,1
"SPG11",2.44688603140401,0.508,2.44546842773052,0.508,0.169298633054512,0.508,5.98725125068004,0.508,0.0499405469678953,0.508,19.4716761697748,0,2.04675823421366e-05,1,0.000222222222222222,1,0,1,0,1,0,1,0.310733523404707,0.508,5.42049736853534,1
"POC1B",1.87523812474474,1,5.70730435705684,1,0.97261288369063,1,3.51651802449618,1,4.85238661457449,1,11.8504137775125,1,7.50423973816388e-06,1,0.000210526315789474,1,0,1,0,1,0,1,0.506881383932862,1,2.47523871853719,1
"KLHL15",4.46568108909637,1,1.64368271801749,1,0.961960568255031,1,19.9423075895129,1,4.30609818243588,1,18.0766920605045,1,4.6687935374589e-05,1,2e-04,1,0,1,0,1,0,1,0.331257201832923,1,2.65129566148395,1
"NAIP",1.65271211442703,1,4.44488684599413,1,0.997925229361253,1,2.73145733317387,1,9.19823339561746,1,19.4682138762221,1,2.18575683143803e-05,1,0.000190909090909091,1,0,1,0,1,0,1,0.411793195817428,1,0.699021045272994,1
"LOC101927066",1.30659918393343,1,1.30409953606403,1,0.986345757857565,1,1.70720142745551,1,6.04280618311534,1,14.6156891170165,1,0.000176449775261493,1,0.00019047619047619,1,0,1,0,1,0,1,0.40899467020787,1,1.55414068091737,1
"IFIH1",4.47104101114178,1,4.45619073180128,1,0.995730227943166,1,19.9902077233117,1,8.0730422965857,1,1.72003177337468,1,1.35907791672082e-05,1,0.00019047619047619,1,0,1,0,1,0,1,0.106313398326772,1,1.70975934427265,1
"MIR142",3.44420676627124,1,3.41494863452234,1,0.981462582258909,1,11.8625602488286,1,5.50594530321047,1,6.39851092209977,1,7.3375146742122e-06,1,0.00019047619047619,1,0,1,0,1,0,1,0.0643324752567142,1,1.44617461862012,1
"OAS1",4.28740988235362,0.508,4.90636681601161,0.508,0.999949549700492,1,18.3818834993035,0.508,13.4788517071513,1,6.04706881562699,0,1.6595859488191e-06,1,0.00019047619047619,1,0,1,0,1,0,1,0.305107039341174,1,0.752965128432788,1
"UTP11L",4.93204094822322,1,4.29240609698614,1,0.999832180952894,1,24.3250279149506,1,3.25352471547477,1,19.0778457061528,1,4.49213938105588e-06,1,0.00018695652173913,1,0,1,0,1,0,1,0.206308877971865,1,0.483351281264554,1
"APOL3",2.44591990797238,1,2.44348072420926,1,0.927645249813578,1,5.98252419621563,1,15.4193986750467,1,2.53998575439853,1,1.43850467386151e-05,1,0.000181818181818182,1,0,1,0,1,0,1,0.315982199094636,1,0.0925991185234326,1
"ATAD2B",2.82386734154131,1,3.96627358248846,1,0.982273734789581,1,7.97422676262359,1,5.58111092237133,1,3.56931811334771,1,4.73835298962787e-05,1,0.000181818181818182,1,0,1,0,1,0,1,0.376588942763609,1,3.58132454725766,1
"IL6ST",3.97969933079573,1,2.8114725502867,1,0.999760894287588,1,15.838006763536,1,12.8991846441311,1,0.0299805852481035,1,2.27922389243847e-06,1,0.000177865612648221,1,0,1,0,1,0,1,0.139657266091288,1,1.9619796814417,1
"RAB11FIP3",2.28219820985698,1,2.26078305398402,1,0.943977975023596,1,5.2084286690744,1,3.66910140988619,1,15.3527217487344,1,4.5774439501639e-06,1,0.000162714097496706,1,0,1,0,1,0,1,0.410990943709505,1,3.67430390326243,1
"GADD45A",4.16193557684455,1,4.14431792321759,1,0.949985569601601,1,17.3217077458043,1,3.85484966876168,1,5.49934157712749,1,0.00010777105660534,1,0.00016,1,0,1,0,1,0,1,0.414192124468,1,0.611634234200695,1
"CXCR2",0.89823804746757,1,0.902518917307531,1,0.997802524398833,1,0.806831589918346,1,9.10166468489893,1,6.01462078524334,1,0.000106270168686962,1,0.000141381074168798,1,0,1,0,1,0,1,0.277016810948578,1,1.57072177272253,1
"SPATA13",4.4026096480112,1,4.40758534764099,1,0.997537342074603,1,19.3829717127613,1,8.91005605571599,1,0.953892347061488,1,9.41440593461993e-05,1,0.000105263157894737,1,0,1,0,1,0,1,0.173487709502834,1,4.27348902272262,1
"PARP8",4.40355905606194,1,6.08725170195512,1,0.999999993649123,1,19.3913323602251,1,28.0849329030066,1,8.72227910727309,1,1.8749572893306e-08,1,0.000105263157894737,1,0,1,0,1,0,1,0.324249338401673,1,0.687116860531048,1
"IGLV@",6.12306403541076,1,4.37734124359004,1,0.999999614204688,1,37.4919131817407,1,12.4446237472397,1,10.9839296246657,1,1.73601768795776e-05,1,0.000105263157894737,1,0,1,0,1,0,1,0.264207107849416,1,1.52773510457791,1
"OAS3",2.32144535398901,1,2.31980985386976,1,0.999899484884246,1,5.38910853155714,1,22.6271445558009,1,5.00900090351686,1,0.000108000191676089,1,0.000105263157894737,1,0,1,0,1,0,1,0.461123822989505,1,1.42593824357888,1
"MSRB1",1.82929072433092,1,1.83873035807005,1,0.999705697023482,1,3.34630455412314,1,14.1912688975709,1,23.0839600133821,1,7.13569803821962e-05,1,1e-04,1,0,1,0,1,0,1,0.323502337352297,1,0.754692523162467,1
"SLC7A11-AS1",5.03603362731967,0,3.93545007487836,0,0.999963283536113,0,25.3616346954945,0,15.9886826906744,0,21.2528169891334,0,9.84605621661034e-06,1,1e-04,1,0,1,0,1,0,1,0.388442367849105,0,1.34347477579934,1
"MRVI1",0.977580136258962,1,5.01445127231992,1,0.980619709061455,0,0.955662922808083,1,5.43128928146764,0,0.537895379915947,1,5.65281543255286e-08,1,1e-04,1,0,1,0,1,0,1,0.406223773134654,1,3.02438368181645,1
"PIGK",0.530282558050391,0,1.58168555526475,0,0.999496432183646,0,0.281199591372472,0,11.5599626295227,0,8.17794635785792,0,1.74201362108067e-06,1,9.95670995670996e-05,1,0,1,0,1,0,1,0.236767827542218,0,1.53101506118938,1
"VNN2",3.99792523674164,1,0.977789299678828,1,0.595087335696504,1,15.9834061985757,1,0.715729573636827,1,18.4661758989122,1,3.24213414398069e-07,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.322853963708764,1,2.4765230443212,1
"NSUN7",3.94578857314155,1,3.9829955531374,1,0.999996800508053,1,15.5692474639345,1,19.691863427892,1,0.314323068599742,1,1.70462827169531e-05,1,9.52380952380952e-05,1,0,1,0,1,0,1,0.115241649126136,1,1.51900395558862,1
"PTPN7",0.164651642383406,1,0.532417370397037,1,0.86779942431734,1,0.0271101633395506,1,2.29955834890437,1,1.13462327156218,1,3.31563221737955e-05,1,8.33333333333333e-05,1,0,1,0,1,0,1,0.25058297580274,1,1.30241522387735,1
"UGCG",1.5849415750328,1,0.164020610118976,1,0.799559473015818,1,2.51203979626743,1,1.67173432987939,1,3.88276189871173,1,3.30792066005055e-06,1,8e-05,1,0,1,0,1,0,1,0.26169500745736,1,2.69074095986169,1
"BPIFB1",1.93436599795387,1,1.93066681210221,1,0.999941019862335,1,3.74177181404008,1,15.0456089689146,1,7.96498308280784,1,0.00031636602696609,1,7.09090909090909e-05,1,0,1,0,1,0,1,0.293625123044217,1,1.17670748887832,1
